flow id:,first send:,last send:,last arrive:,send num:,receive num:,send size:,receive size:,FCT:,origin_pg:
11:0:141 11:0:41 10093 100 17,2.054064713,199.731448719,199.731422721,66068,66066,940580,939080,197.677358008,3
11:0:141 11:0:41 10092 100 17,2.054043114,140.812121784,141.113560084,28986,29123,605139,605139,139.05951697,3
11:0:141 11:0:41 10091 100 17,2.054021515,199.933978521,199.933952523,66212,66215,943940,942440,197.879931008,3
11:0:141 11:0:41 10087 100 17,2.052802318,199.728451727,199.728425729,66065,66063,943500,942000,197.675623411,3
11:0:141 11:0:41 10099 100 17,2.055560908,199.994942737,199.994908739,66000,65997,911106,909646,197.939347831,3
11:0:141 11:0:41 10086 100 17,2.052499119,199.72752613,199.727500132,66062,66060,918340,916880,197.675001013,3
11:0:141 11:0:41 10085 100 17,2.052197519,199.726919732,199.726893734,66062,66060,913308,911856,197.674696215,3
11:0:141 11:0:41 10084 100 17,2.05188632,199.726003734,199.725977736,66060,66058,943500,942000,197.674091416,3
11:0:141 11:0:41 10082 100 17,2.051268322,199.917566969,199.917540971,47756,47722,775876,774376,197.866272649,3
11:0:141 11:0:41 10080 100 17,2.050727323,199.723316342,199.723290344,66058,66056,939503,938003,197.672563021,3
11:0:141 11:0:41 10079 100 17,2.050424124,199.722693944,199.722667946,66057,66055,916897,915437,197.672243822,3
11:0:141 11:0:41 10095 100 17,2.054397511,199.732403115,199.732377117,66070,66068,943500,942000,197.677979606,3
11:0:141 11:0:41 10078 100 17,2.050120925,199.721768347,199.721742349,66056,66054,918340,916880,197.671621424,3
11:0:141 11:0:41 10076 100 17,2.049796127,199.92456055,199.924534552,66189,66187,909820,908360,197.874738425,3
11:0:141 11:0:41 10074 100 17,2.049260929,199.720475353,199.720449355,66055,66053,939473,937973,197.671188426,3
11:0:141 11:0:41 10073 100 17,2.04894973,199.719852955,199.719826957,66055,66053,939886,938386,197.670877227,3
11:0:141 11:0:41 10072 100 17,2.048638531,42.339086407,42.666779166,2667,2708,168202,168202,40.618140635,3
11:0:141 11:0:41 10088 100 17,2.053113517,39.430961684,39.758457429,2295,2333,151008,151008,37.705343912,3
11:0:141 11:0:41 10071 100 17,2.048335332,199.716541164,199.716515166,66052,66050,918340,916880,197.668179834,3
11:0:141 11:0:41 10069 100 17,2.047720934,199.71445217,199.714426172,66051,66049,918340,916880,197.666705238,3
11:0:141 11:0:41 10066 100 17,2.046980137,199.733336712,199.733125914,66074,66073,362344,361768,197.686145777,3
11:0:141 11:0:41 10064 100 17,2.046656938,199.711037982,199.711011984,66050,66048,913308,911856,197.664355046,3
11:0:141 11:0:41 10094 100 17,2.054375912,199.927740539,199.927714541,66207,66208,937460,935960,197.873338629,3
11:0:141 11:0:41 10063 100 17,2.046345739,199.709499586,199.709473588,66050,66048,943500,942000,197.663127849,3
11:0:141 11:0:41 10062 100 17,2.04603454,199.708573989,199.708547991,66049,66047,943500,942000,197.662513451,3
11:0:141 11:0:41 10061 100 17,2.045723341,199.705613599,199.705587601,66049,66047,943500,942000,197.65986426,3
11:0:141 11:0:41 10060 100 17,2.045412142,199.704680002,199.704654004,66048,66046,940580,939080,197.659241862,3
11:0:141 11:0:41 10059 100 17,2.045108943,199.999151728,199.99912573,66248,66246,919800,918340,197.954016787,3
11:0:141 11:0:41 10024 100 17,2.041138377,13.392760384,13.764471377,270,291,8304,8304,11.723333,1
11:0:141 11:0:41 10070 100 17,2.048024133,199.715696966,199.715670968,66052,66050,942040,940540,197.667646835,3
11:0:141 11:0:41 10022 100 17,2.041081579,15.262965876,15.625031138,346,366,8458,8458,13.583949559,1
11:0:141 11:0:41 10067 100 17,2.047106536,199.916722771,199.916696773,66148,66145,934660,933160,197.869590237,3
11:0:141 11:0:41 10021 100 17,2.04103638,12.342355385,12.73227303,231,251,8272,8272,10.69123665,1
11:0:141 11:0:41 10053 100 17,2.043459149,61.658515132,61.97961393,5844,5912,66038,66038,59.936154781,2
11:0:141 11:0:41 10019 100 17,2.040929582,13.392328789,13.764357981,261,279,8394,8394,11.723428399,1
11:0:141 11:0:41 10028 100 17,2.041380573,18.041012962,18.399446783,433,455,8263,8263,16.35806621,1
11:0:141 11:0:41 10023 100 17,2.041112978,18.040989363,18.399395984,464,486,7965,7965,16.358283006,1
11:0:141 11:0:41 10018 100 17,2.040876183,14.086331709,14.459238221,296,317,8356,8356,12.418362038,1
11:0:141 11:0:41 10016 100 17,2.040790585,25.856365356,26.204537338,999,1036,8330,8330,24.163746753,1
11:0:141 11:0:41 10015 100 17,2.040724586,14.086002311,14.458726627,290,311,8377,8377,12.418002041,1
11:0:141 11:0:41 10035 100 17,2.041878966,19.16127927,19.510865126,615,653,8302,8302,17.46898616,1
11:0:141 11:0:41 10000 100 17,2.04,16.068731866,16.424942411,374,396,8383,8383,14.384942411,1
11:0:141 11:0:41 10005 100 17,2.040244396,12.967203745,13.346296435,255,275,8283,8283,11.306052039,1
11:0:141 11:0:41 10089 100 17,2.053415117,199.729688523,199.729662525,66067,66065,916920,915460,197.676247408,3
11:0:141 11:0:41 10068 100 17,2.047417735,199.91703397,199.916999972,62108,62095,861437,859977,197.869582237,3
11:0:141 11:0:41 10006 100 17,2.040307995,14.084152722,14.457025035,293,315,8303,8303,12.41671704,1
11:0:141 11:0:41 10017 100 17,2.040823584,15.244358371,15.606548627,339,359,8327,8327,13.565725043,1
11:0:141 11:0:41 10025 100 17,2.041202776,14.510526762,14.879993942,310,329,8213,8213,12.838791166,1
11:0:141 11:0:41 10010 100 17,2.040492791,14.138462849,14.509887772,300,322,8283,8283,12.469394981,1
11:0:141 11:0:41 10012 100 17,2.040560989,12.957420619,13.337294908,260,282,8354,8354,11.296733919,1
11:0:141 11:0:41 10098 100 17,2.055249709,199.918488166,199.918462168,58935,58904,786919,785419,197.863212459,3
11:0:141 11:0:41 10077 100 17,2.050099326,199.708885188,199.70885119,66093,66097,904753,903293,197.658751864,3
11:0:141 11:0:41 10004 100 17,2.040188397,13.336940507,13.708556273,268,289,8260,8260,11.668367876,1
11:0:141 11:0:41 10007 100 17,2.040371794,25.091289429,25.444882201,973,1017,8251,8251,23.404510407,1
11:0:141 11:0:41 10045 100 17,2.042548356,199.93428972,199.933980722,66291,66309,63570,63475,197.891432366,2
11:0:141 11:0:41 10030 100 17,2.041481371,12.626136623,13.015187082,237,255,8340,8340,10.973705711,1
11:0:141 11:0:41 10020 100 17,2.041008181,49.707824337,50.035023696,3770,3830,8250,8250,47.994015515,1
11:0:141 11:0:41 10031 100 17,2.04154717,9.909656547,10.305022286,139,151,8291,8291,8.263475116,1
11:0:141 11:0:41 10027 100 17,2.041320374,14.82948658,15.194316004,317,337,8439,8439,13.15299563,1
11:0:141 11:0:41 10039 100 17,2.042133962,12.595548189,12.984958446,246,266,8506,8506,10.942824484,1
11:0:141 11:0:41 10009 100 17,2.040464792,32.371641277,32.708619591,1555,1595,8241,8241,30.668154799,1
11:0:141 11:0:41 10014 100 17,2.040666787,11.794184917,12.181435313,220,242,8222,8222,10.140768526,1
11:0:141 11:0:41 10055 100 17,2.043880147,199.933667322,199.933641324,62127,62116,752767,752643,197.889761177,3
11:0:141 11:0:41 10029 100 17,2.041431372,12.584695041,12.975031697,258,281,8320,8320,10.933600325,1
11:0:141 11:0:41 10065 100 17,2.046958538,172.781781514,173.076047443,43349,43511,711612,711612,171.029088905,3
11:0:141 11:0:41 10033 100 17,2.041700368,13.357647371,13.729014549,263,282,8376,8376,11.687314181,1
11:0:141 11:0:41 10013 100 17,2.040633988,23.777288051,24.128372995,839,870,8202,8202,22.087739007,1
11:0:141 11:0:41 10001 100 17,2.040031399,12.724868905,13.111259371,244,265,8309,8309,11.071227972,1
11:0:141 11:0:41 10032 100 17,2.041582369,9.510645002,9.909803746,132,143,8430,8430,7.868221377,1
11:0:141 11:0:41 10034 100 17,2.041759967,9.055080645,9.451641355,120,132,8203,8203,7.409881388,1
11:0:141 11:0:41 10037 100 17,2.041975764,14.51060956,14.88006714,302,317,8233,8233,12.838091376,1
11:0:141 11:0:41 10038 100 17,2.042090963,13.734871722,14.10925619,290,313,8326,8326,12.067165227,1
11:0:141 11:0:41 10040 100 17,2.042208961,12.62770761,13.01675027,254,277,8260,8260,10.974541309,1
11:0:141 11:0:41 10002 100 17,2.040083798,11.791325543,12.178443137,216,235,8216,8216,10.138359339,1
11:0:141 11:0:41 10047 100 17,2.042653954,26.18274262,26.527092813,982,1008,49142,49142,24.484438859,2
11:0:141 11:0:41 10041 100 17,2.04227976,8.263100453,8.658478929,98,108,8297,8297,6.616199169,1
11:0:141 11:0:41 10075 100 17,2.049572128,199.994718738,199.99460554,64761,64755,652080,651016,197.945033412,3
11:0:141 11:0:41 10043 100 17,2.042445758,12.628105807,13.017154267,254,276,8367,8367,10.974708509,1
11:0:141 11:0:41 10044 100 17,2.042477157,15.57467496,15.93589006,367,391,8242,8242,13.893412903,1
11:0:141 11:0:41 10008 100 17,2.040404593,14.45770483,14.827425794,305,326,8208,8208,12.787021201,1
11:0:141 11:0:41 10049 100 17,2.042955952,35.0572493,35.395633612,1796,1831,65790,65790,33.35267766,2
11:0:141 11:0:41 10090 100 17,2.053718316,199.730294921,199.730268923,66068,66066,918340,916880,197.676550607,3
11:0:141 11:0:41 10026 100 17,2.041271575,18.781364517,19.13562397,516,541,8200,8200,17.094352395,1
11:0:141 11:0:41 10046 100 17,2.042577755,66.696236598,67.013498849,6888,6963,65892,65892,64.970921094,2
11:0:141 11:0:41 10036 100 17,2.041908565,13.025626816,13.402076325,256,275,8462,8462,11.36016776,1
11:0:141 11:0:41 10048 100 17,2.042916953,35.117761895,35.455680608,1808,1843,65702,65702,33.412763655,2
11:0:141 11:0:41 10003 100 17,2.040139598,22.938002741,23.288208663,804,841,8408,8408,21.248069065,1
11:0:141 11:0:41 10050 100 17,2.043180951,199.934319919,199.934010121,66296,66316,64038,63930,197.89082917,2
11:0:141 11:0:41 10081 100 17,2.051038522,199.724471739,199.724445741,66058,66056,687497,686404,197.673407219,3
11:0:141 11:0:41 10051 100 17,2.04320875,58.848961516,59.172152295,5311,5377,66377,66377,57.128943545,2
11:0:141 11:0:41 10052 100 17,2.043416749,38.323456454,38.652755001,2177,2219,65764,65764,36.609338252,2
11:0:141 11:0:41 10097 100 17,2.055019909,199.917337169,199.917229772,65894,65891,686404,685311,197.862209863,3
11:0:141 11:0:41 10042 100 17,2.042390759,11.80366684,12.19109624,220,240,8326,8326,10.148705481,1
11:0:141 11:0:41 10011 100 17,2.04051439,14.458068428,14.827784792,314,337,8318,8318,12.787270402,1
11:0:141 11:0:41 10054 100 17,2.043673148,67.650170326,67.965399179,7065,7135,66072,66072,65.921726031,2
11:0:141 11:0:41 10056 100 17,2.044183346,199.994407539,199.994381541,66244,66242,921768,920268,197.950198195,3
11:0:141 11:0:41 10083 100 17,2.051579521,199.917878168,199.91784777,65030,65024,798818,798766,197.866268249,3
11:0:141 11:0:41 10057 100 17,2.044494545,199.996166735,199.996140737,66244,66242,919800,918340,197.951646192,3
11:0:141 11:0:41 10058 100 17,2.044797744,199.998234131,199.998208133,66245,66243,945000,943500,197.953410389,3
11:0:151 11:0:41 10099 100 17,2.055403313,199.737695899,199.737669901,66072,66070,943500,942000,197.682266588,3
11:0:151 11:0:41 10097 100 17,2.054783314,199.734077509,199.734051511,66072,66070,943500,942000,197.679268197,3
11:0:151 11:0:41 10094 100 17,2.053939116,199.730826321,199.730800323,66068,66066,687497,686404,197.676861207,3
11:0:151 11:0:41 10093 100 17,2.053635917,199.729991722,199.729965724,66068,66066,918340,916880,197.676329807,3
11:0:151 11:0:41 10091 100 17,2.053013519,199.728140528,199.72811453,66063,66061,943500,942000,197.675101011,3
11:0:151 11:0:41 10090 100 17,2.05270232,174.018711434,174.31161636,48018,48188,795176,795176,172.25891404,3
11:0:151 11:0:41 10089 100 17,2.05252612,199.726618132,199.726592134,66062,66060,890065,888605,197.674066014,3
11:0:151 11:0:41 10086 100 17,2.051608523,199.724774938,199.72474894,66058,66056,911095,909635,197.673140417,3
11:0:151 11:0:41 10084 100 17,2.051170925,199.750716461,199.750505663,66093,66093,363578,363002,197.699334738,3
11:0:151 11:0:41 10083 100 17,2.050859726,199.722079546,199.722053548,66057,66055,932126,930626,197.671193822,3
11:0:151 11:0:41 10082 100 17,2.050556527,199.721465148,199.72143915,66056,66054,915479,914019,197.670882623,3
11:0:151 11:0:41 10087 100 17,2.051911722,199.725389336,199.725363338,66060,66058,943500,942000,197.673451616,3
11:0:151 11:0:41 10080 100 17,2.049934129,199.720164154,199.720138156,66055,66053,943500,942000,197.670204027,3
11:0:151 11:0:41 10078 100 17,2.049311731,199.716852363,199.716826365,66052,66050,942480,940980,197.667514634,3
11:0:151 11:0:41 10077 100 17,2.049081931,199.715926766,199.715900768,66052,66050,687497,686404,197.666818837,3
11:0:151 11:0:41 10076 100 17,2.048770732,199.715074568,199.71504857,66051,66049,943500,942000,197.666277838,3
11:0:151 11:0:41 10075 100 17,2.048459533,199.713248975,199.713222977,66051,66049,943500,942000,197.664763444,3
11:0:151 11:0:41 10074 100 17,2.048440334,98.330080454,98.643309955,15116,15202,379564,379564,96.594869621,3
11:0:151 11:0:41 10071 100 17,2.047588136,199.710433183,199.710407185,66050,66048,943500,942000,197.662819049,3
11:0:151 11:0:41 10067 100 17,2.04635134,199.924265351,199.924231353,66189,66187,918340,916880,197.877880013,3
11:0:151 11:0:41 10065 100 17,2.045810341,199.999462927,199.999436929,66248,66246,936280,934780,197.953626588,3
11:0:151 11:0:41 10081 100 17,2.050245328,199.720822551,199.720796553,66055,66053,943500,942000,197.670551225,3
11:0:151 11:0:41 10069 100 17,2.046965738,199.707066394,199.707040396,66049,66047,943500,942000,197.660074658,3
11:0:151 11:0:41 10061 100 17,2.045155145,199.923724352,199.923698354,54257,54224,791772,790272,197.878543209,3
11:0:151 11:0:41 10059 100 17,2.044543146,199.992011746,199.991985748,66244,66242,916947,915487,197.947442602,3
11:0:151 11:0:41 10027 100 17,2.041432375,13.347021027,13.718445802,272,293,8316,8316,11.677013427,1
11:0:151 11:0:41 10044 100 17,2.042331559,12.233207027,12.62211967,229,249,8333,8333,10.579788111,1
11:0:151 11:0:41 10096 100 17,2.054472115,199.731780717,199.731754719,66069,66067,914708,913208,197.677282604,3
11:0:151 11:0:41 10025 100 17,2.041297777,13.761019208,14.135051676,281,301,8232,8232,12.093753899,1
11:0:151 11:0:41 10072 100 17,2.047899335,199.924035551,199.923928154,66131,66129,687497,686404,197.876028819,3
11:0:151 11:0:41 10041 100 17,2.042232162,9.10797196,9.504865468,116,126,8249,8249,7.462633306,1
11:0:151 11:0:41 10088 100 17,2.052222921,199.725700535,199.725666537,66060,66058,913603,912143,197.673443616,3
11:0:151 11:0:41 10022 100 17,2.04113678,12.569228154,12.959325008,242,261,8278,8278,10.918188228,1
11:0:151 11:0:41 10010 100 17,2.040425991,13.450896457,13.824189468,269,290,8422,8422,11.783763477,1
11:0:151 11:0:41 10060 100 17,2.044846345,199.995554736,199.995528738,66244,66242,937440,935952,197.950682393,3
11:0:151 11:0:41 10026 100 17,2.041364576,14.092739866,14.465051176,305,329,8300,8300,12.4236866,1
11:0:151 11:0:41 10036 100 17,2.041965767,13.430761982,13.803811983,266,284,8364,8364,11.761846216,1
11:0:151 11:0:41 10020 100 17,2.040991382,9.851090105,10.245725643,137,150,8651,8651,8.204734261,1
11:0:151 11:0:41 10048 100 17,2.042679356,64.910687035,65.228297664,6505,6579,65847,65847,63.185618308,2
11:0:151 11:0:41 10014 100 17,2.040668988,12.622196467,13.010824925,245,266,8451,8451,10.970155937,1
11:0:151 11:0:41 10068 100 17,2.046654539,199.7053024,199.705276402,66049,66047,943500,942000,197.658621863,3
11:0:151 11:0:41 10054 100 17,2.04357795,67.324844312,67.640293961,7023,7097,65657,65657,65.596716011,2
11:0:151 11:0:41 10015 100 17,2.040727187,24.735316665,25.088949839,907,939,8207,8207,23.048222652,1
11:0:151 11:0:41 10098 100 17,2.055094513,199.735844705,199.735818707,66072,66070,935952,934464,197.680724194,3
11:0:151 11:0:41 10066 100 17,2.04612154,199.704368803,199.999977928,66048,66246,687497,687497,197.953856388,3
11:0:151 11:0:41 10006 100 17,2.040245595,12.575368102,12.966063956,241,260,8230,8230,10.925818361,1
11:0:151 11:0:41 10000 100 17,2.04,20.238457733,20.58550742,603,632,8213,8213,18.54550742,1
11:0:151 11:0:41 10049 100 17,2.042894755,28.643028294,28.986944546,1183,1210,53473,53473,26.944049791,2
11:0:151 11:0:41 10002 100 17,2.040103398,14.824628411,15.189476829,317,338,8276,8276,13.149373431,1
11:0:151 11:0:41 10032 100 17,2.04171197,9.071340336,9.467827047,121,134,8317,8317,7.426115077,1
11:0:151 11:0:41 10070 100 17,2.047276937,199.709188387,199.709162389,66050,66048,943500,942000,197.661885452,3
11:0:151 11:0:41 10024 100 17,2.041231178,11.413320467,11.799549468,210,228,8198,8198,9.75831829,1
11:0:151 11:0:41 10046 100 17,2.042411957,65.428311457,65.744965895,6605,6673,65613,65613,63.702553938,2
11:0:151 11:0:41 10016 100 17,2.040749786,14.506642396,14.876110171,322,345,8295,8295,12.835360385,1
11:0:151 11:0:41 10003 100 17,2.040134797,24.00239046,24.353752803,888,928,8227,8227,22.313618006,1
11:0:151 11:0:41 10053 100 17,2.043370751,34.717536591,35.055483108,1763,1798,65685,65685,33.012112357,2
11:0:151 11:0:41 10004 100 17,2.040174997,22.684059061,23.030903982,758,787,8226,8226,20.990728985,1
11:0:151 11:0:41 10051 100 17,2.043319953,60.332985657,60.651098664,5601,5673,65558,65558,58.607778711,2
11:0:151 11:0:41 10023 100 17,2.041184579,15.582159129,15.943048631,361,383,8348,8348,13.901864052,1
11:0:151 11:0:41 10017 100 17,2.040813585,16.674480246,17.025952006,406,430,8255,8255,14.985138421,1
11:0:151 11:0:41 10007 100 17,2.040276994,12.956460626,13.336267716,251,272,8352,8352,11.295990722,1
11:0:151 11:0:41 10038 100 17,2.042097765,23.335292684,23.683632412,803,833,8237,8237,21.641534647,1
11:0:151 11:0:41 10028 100 17,2.041486174,10.246741827,10.642572157,145,157,8422,8422,8.601085983,1
11:0:151 11:0:41 10034 100 17,2.041876169,12.187714461,12.575361099,229,248,8396,8396,10.53348493,1
11:0:151 11:0:41 10005 100 17,2.040216996,33.615342712,33.954477034,1671,1710,8267,8267,31.914260038,1
11:0:151 11:0:41 10013 100 17,2.040646989,29.636690796,29.982461842,1301,1338,8268,8268,27.941814853,1
11:0:151 11:0:41 10033 100 17,2.04182597,13.353619394,13.725095372,272,292,8282,8282,11.683269402,1
11:0:151 11:0:41 10079 100 17,2.04962293,199.718707157,199.718681159,66054,66052,936329,934829,197.669058229,3
11:0:151 11:0:41 10012 100 17,2.04060319,18.408060736,18.766524577,557,594,8239,8239,16.725921387,1
11:0:151 11:0:41 10019 100 17,2.040889983,11.406175128,11.792639135,186,201,8502,8502,9.751749152,1
11:0:151 11:0:41 10018 100 17,2.040853184,13.717465211,14.092461067,309,340,8321,8321,12.051607883,1
11:0:151 11:0:41 10058 100 17,2.044243946,199.923111553,199.923085555,66089,66086,898778,897338,197.878841609,3
11:0:151 11:0:41 10062 100 17,2.045466344,199.923413153,199.923387155,61994,61988,833772,832320,197.877920811,3
11:0:151 11:0:41 10008 100 17,2.040334193,13.354264583,13.725632564,268,287,8325,8325,11.685298371,1
11:0:151 11:0:41 10001 100 17,2.040068399,14.572922258,14.940703251,326,352,8247,8247,12.900634852,1
11:0:151 11:0:41 10052 100 17,2.043341952,166.591223897,166.889027811,45510,45698,65538,65538,164.845685859,2
11:0:151 11:0:41 10095 100 17,2.054168916,199.710744382,199.710710384,65652,65649,909646,908186,197.656541468,3
11:0:151 11:0:41 10092 100 17,2.053324718,199.729074125,199.729048127,66067,66065,943500,942000,197.675723409,3
11:0:151 11:0:41 10011 100 17,2.04048939,10.337179904,10.730370647,162,175,8664,8664,8.689881257,1
11:0:151 11:0:41 10030 100 17,2.041614572,22.988886151,23.338940672,843,885,8228,8228,21.2973261,1
11:0:151 11:0:41 10085 100 17,2.051297324,199.724241939,199.724215941,66058,66056,943500,942000,197.672918617,3
11:0:151 11:0:41 10021 100 17,2.041070181,13.710760461,14.085536917,281,304,8378,8378,12.044466736,1
11:0:151 11:0:41 10031 100 17,2.041647971,16.664908486,17.016255644,427,455,8327,8327,14.974607673,1
11:0:151 11:0:41 10035 100 17,2.041934368,14.878904751,15.243575979,328,349,8204,8204,13.201641611,1
11:0:151 11:0:41 10037 100 17,2.042049366,15.925407506,16.282458634,419,450,8272,8272,14.240409268,1
11:0:151 11:0:41 10029 100 17,2.041548373,15.241216593,15.603850846,352,377,8199,8199,13.562302473,1
11:0:151 11:0:41 10056 100 17,2.043621548,199.989218955,199.989192957,66243,66241,945000,943500,197.945571409,3
11:0:151 11:0:41 10039 100 17,2.042121964,12.591464609,12.981022266,246,266,8291,8291,10.938900302,1
11:0:151 11:0:41 10009 100 17,2.040390792,9.904702802,10.299946343,139,151,8442,8442,8.259555551,1
11:0:151 11:0:41 10055 100 17,2.043599949,199.980440581,199.980414583,66246,66247,937244,935744,197.936814634,3
11:0:151 11:0:41 10040 100 17,2.042175963,11.460815218,11.847769218,211,231,8229,8229,9.805593255,1
11:0:151 11:0:41 10045 100 17,2.042389958,73.183406238,73.488437321,8350,8430,65726,65726,71.446047363,2
11:0:151 11:0:41 10064 100 17,2.045791142,199.750405262,199.750379264,66084,66082,942216,940716,197.704588122,3
11:0:151 11:0:41 10063 100 17,2.045487943,199.998848529,199.998822531,66247,66245,919800,918340,197.953334588,3
11:0:151 11:0:41 10043 100 17,2.04228476,25.138880856,25.493076628,931,962,8305,8305,23.450791868,1
11:0:151 11:0:41 10042 100 17,2.042263161,31.92365895,32.262622446,1512,1552,8253,8253,30.220359285,1
11:0:151 11:0:41 10047 100 17,2.042657357,66.808008059,67.125388709,6891,6961,65686,65686,65.082731352,2
11:0:151 11:0:41 10073 100 17,2.048129135,199.712626577,199.712600579,66050,66048,937965,936465,197.664471444,3
11:0:151 11:0:41 10050 100 17,2.043112554,52.404491311,52.729137897,4198,4261,66208,66208,50.686025343,2
11:0:151 11:0:41 10057 100 17,2.043932747,199.990463751,199.990437753,66248,66247,935054,933554,197.946505006,3
11:0:161 11:0:41 10099 100 17,2.057408912,199.707329193,199.707303195,65890,65888,790024,788766,197.649894283,3
11:0:161 11:0:41 10097 100 17,2.056796113,199.755912444,199.755886446,66084,66082,943500,942000,197.699090333,3
11:0:161 11:0:41 10094 100 17,2.055866916,199.89645443,199.896424032,65888,65886,868064,866586,197.840557116,3
11:0:161 11:0:41 10090 100 17,2.054707919,199.745508077,199.745482079,66080,66078,920941,919441,197.69077416,3
11:0:161 11:0:41 10088 100 17,2.054180721,199.896151231,199.896117233,65862,65859,915420,913960,197.841936512,3
11:0:161 11:0:41 10087 100 17,2.053869522,199.742602284,199.742576286,66077,66075,943500,942000,197.688706764,3
11:0:161 11:0:41 10084 100 17,2.052943925,199.736451103,199.736425105,66072,66070,918340,916880,197.68348118,3
11:0:161 11:0:41 10082 100 17,2.052321527,199.73376631,199.733740312,66071,66069,943500,942000,197.681418785,3
11:0:161 11:0:41 10080 100 17,2.051699129,199.731759918,199.73173392,66069,66067,943500,942000,197.680034791,3
11:0:161 11:0:41 10075 100 17,2.050168733,199.727222931,199.727196933,66062,66060,916897,915437,197.6770282,3
11:0:161 11:0:41 10074 100 17,2.049857534,199.726314933,199.726288935,66060,66058,943500,942000,197.676431401,3
11:0:161 11:0:41 10098 100 17,2.057107312,199.756836442,199.756810444,66084,66082,913308,911856,197.699703132,3
11:0:161 11:0:41 10073 100 17,2.049633535,40.714841158,41.040514119,2456,2496,114912,114912,38.990880584,3
11:0:161 11:0:41 10071 100 17,2.049019137,199.725078137,199.725052139,66059,66057,918340,916880,197.676033002,3
11:0:161 11:0:41 10070 100 17,2.048715938,199.72393874,199.723904742,66058,66056,918340,916880,197.675188804,3
11:0:161 11:0:41 10069 100 17,2.048404739,199.723627541,199.723601543,66057,66055,943500,942000,197.675196804,3
11:0:161 11:0:41 10068 100 17,2.04809354,199.722390745,199.722364747,66057,66055,943500,942000,197.674271207,3
11:0:161 11:0:41 10065 100 17,2.047251741,199.719238557,199.719212559,66054,66052,687497,686404,197.671960818,3
11:0:161 11:0:41 10064 100 17,2.046940542,199.717474761,199.717448763,66053,66051,943500,942000,197.670508221,3
11:0:161 11:0:41 10063 100 17,2.046629343,199.716237965,199.716211967,66052,66050,943500,942000,197.669582624,3
11:0:161 11:0:41 10062 100 17,2.046318144,199.715385767,199.715359769,66052,66050,943500,942000,197.669041625,3
11:0:161 11:0:41 10060 100 17,2.045777145,199.712937776,199.712911778,66051,66049,943500,942000,197.667134633,3
11:0:161 11:0:41 10083 100 17,2.052632726,199.735227105,199.735201107,66072,66070,943500,942000,197.682568381,3
11:0:161 11:0:41 10027 100 17,2.041349975,14.61188886,14.979224061,322,346,8317,8317,12.937874086,1
11:0:161 11:0:41 10025 100 17,2.041237977,16.641929768,16.993368328,410,433,8236,8236,14.952130351,1
11:0:161 11:0:41 10020 100 17,2.040998781,13.032277975,13.408775085,255,275,8352,8352,11.367776304,1
11:0:161 11:0:41 10023 100 17,2.041135579,12.570667542,12.961147395,237,257,8260,8260,10.920011816,1
11:0:161 11:0:41 10079 100 17,2.051397529,199.730596521,199.730570523,66068,66066,913308,911856,197.679172994,3
11:0:161 11:0:41 10026 100 17,2.041297176,13.718059803,14.092869662,290,313,8318,8318,12.051572486,1
11:0:161 11:0:41 10081 100 17,2.052010328,199.732714314,199.732688316,66070,66068,942040,940540,197.680677988,3
11:0:161 11:0:41 10037 100 17,2.041762565,23.997527279,24.349083023,882,923,8270,8270,22.307320458,1
11:0:161 11:0:41 10018 100 17,2.040824782,31.059927008,31.399499271,1441,1482,8308,8308,29.358674489,1
11:0:161 11:0:41 10024 100 17,2.041199578,19.215237241,19.564365096,548,575,8299,8299,17.523165518,1
11:0:161 11:0:41 10089 100 17,2.05448392,199.745196878,199.74517088,66080,66078,669256,668192,197.69068696,3
11:0:161 11:0:41 10061 100 17,2.046088344,199.713478775,199.713452777,66051,66049,687497,686404,197.667364433,3
11:0:161 11:0:41 10044 100 17,2.042175158,9.121213463,9.518256764,120,131,8295,8295,7.476081606,1
11:0:161 11:0:41 10016 100 17,2.040751384,14.829656581,15.194715799,339,366,8212,8212,13.153964415,1
11:0:161 11:0:41 10059 100 17,2.045465946,199.895840032,199.895814034,66018,66016,936120,934620,197.850348088,3
11:0:161 11:0:41 10051 100 17,2.043734553,70.114785408,70.430334282,7632,7709,66436,66436,68.386599729,2
11:0:161 11:0:41 10092 100 17,2.055330317,199.750761461,199.750735463,66081,66079,687497,686404,197.695405146,3
11:0:161 11:0:41 10022 100 17,2.04110238,17.691081119,18.047852727,472,501,8272,8272,16.006750347,1
11:0:161 11:0:41 10039 100 17,2.041879763,11.438100925,11.824377127,216,234,8353,8353,9.782497364,1
11:0:161 11:0:41 10017 100 17,2.040783583,21.992701996,22.338853328,713,741,8339,8339,20.298069745,1
11:0:161 11:0:41 10021 100 17,2.041056781,12.960845395,13.340193486,250,269,8402,8402,11.299136705,1
11:0:161 11:0:41 10015 100 17,2.040700385,12.56967715,12.959849403,240,259,8263,8263,10.919149018,1
11:0:161 11:0:41 10014 100 17,2.040654786,19.466646497,19.816848755,571,601,8275,8275,17.776193969,1
11:0:161 11:0:41 10000 100 17,2.04,17.142894271,17.494452263,441,468,8203,8203,15.454452263,1
11:0:161 11:0:41 10003 100 17,2.040123197,12.56886216,12.959172211,246,266,8336,8336,10.919049014,1
11:0:161 11:0:41 10006 100 17,2.040230394,30.978820895,31.318095358,1412,1450,8226,8226,29.277864964,1
