flow id:,first send:,last send:,last arrive:,send num:,receive num:,send size:,receive size:,FCT:,origin_pg:
11:0:131 11:0:41 10011 100 17,2.030514389,6.562018301,6.562340699,221,236,8734,8734,4.53182631,1
11:0:131 11:0:41 10019 100 17,2.030929581,4.097370587,4.145044,35,44,2811,2811,2.114114419,1
11:0:131 11:0:41 10025 100 17,2.031202775,7.510369448,7.510658244,220,229,8727,8727,5.479455469,1
11:0:131 11:0:41 10048 100 17,2.032916952,34.603316065,34.938302831,1789,1823,65702,65702,32.905385879,2
11:0:131 11:0:41 10094 100 17,2.044375911,199.783234848,199.78320885,66252,66253,937460,935960,197.738832939,3
11:0:131 11:0:41 10029 100 17,2.031431371,6.981298483,6.981359283,211,227,8782,8782,4.949927912,1
11:0:131 11:0:41 10031 100 17,2.031547169,6.955587909,6.956296484,115,122,8291,8291,4.924749315,1
11:0:131 11:0:41 10028 100 17,2.031380572,4.098788558,4.489876616,39,49,2376,2376,2.458496044,1
11:0:131 11:0:41 10053 100 17,2.033459148,57.384581564,57.705411576,5175,5239,66038,66038,55.671952428,2
11:0:131 11:0:41 10032 100 17,2.031582368,7.029180578,7.029570979,115,123,8430,8430,4.997988611,1
11:0:131 11:0:41 10012 100 17,2.030560988,6.560333116,6.561116508,196,211,8816,8816,4.53055552,1
11:0:131 11:0:41 10033 100 17,2.031700367,6.5620761,6.562394698,204,215,8956,8956,4.530694331,1
11:0:131 11:0:41 10036 100 17,2.031908564,4.096080215,4.567094369,42,53,2932,2932,2.535185805,1
11:0:131 11:0:41 10037 100 17,2.031975763,4.096140214,4.516129938,32,37,3995,3995,2.484154175,1
11:0:131 11:0:41 10056 100 17,2.034183345,199.855634436,199.855608438,66289,66287,921768,920268,197.821425093,3
11:0:131 11:0:41 10017 100 17,2.030823583,4.096877398,4.150157934,38,47,2408,2408,2.119334351,1
11:0:131 11:0:41 10055 100 17,2.033880146,199.857169633,199.857143635,62429,62415,755687,754227,197.823263489,3
11:0:131 11:0:41 10077 100 17,2.040099325,199.862251216,199.862217218,66338,66343,906213,904753,197.822117893,3
11:0:131 11:0:41 10040 100 17,2.03220896,4.1355313,4.178512639,56,70,3543,3543,2.146303679,1
11:0:131 11:0:41 10041 100 17,2.032279759,6.560118914,6.56083451,88,96,8297,8297,4.528554751,1
11:0:131 11:0:41 10038 100 17,2.032090962,4.13377512,4.150098935,51,64,3338,3338,2.118007973,1
11:0:131 11:0:41 10043 100 17,2.032445757,4.112516929,4.156782461,51,64,3364,3364,2.124336704,1
11:0:131 11:0:41 10044 100 17,2.032477156,6.522610706,6.522941106,239,253,8727,8727,4.49046395,1
11:0:131 11:0:41 10046 100 17,2.032577754,5.348234556,5.348812554,96,112,6413,6413,3.3162348,2
11:0:131 11:0:41 10039 100 17,2.032133961,6.542300732,6.542818931,191,204,9030,9030,4.51068497,1
11:0:131 11:0:41 10051 100 17,2.033208749,56.355582138,56.67603195,4955,5017,66377,66377,54.642823201,2
11:0:131 11:0:41 10054 100 17,2.033673147,58.986661619,59.305482044,5551,5613,66072,66072,57.271808897,2
11:0:141 11:0:41 10096 100 17,2.05470871,199.931824814,199.931798816,66337,66335,945000,943500,197.877090106,3
11:0:141 11:0:41 10093 100 17,2.054064713,199.92972782,199.929701822,66334,66332,942080,940580,197.875637109,3
11:0:141 11:0:41 10092 100 17,2.054043114,140.795614669,141.096622973,29068,29205,605139,605139,139.042579859,3
11:0:141 11:0:41 10091 100 17,2.054021515,199.833393901,199.833367903,66277,66280,943940,942440,197.779346388,3
11:0:141 11:0:41 10087 100 17,2.052802318,199.92611643,199.926090432,66334,66332,945000,943500,197.873288114,3
11:0:141 11:0:41 10099 100 17,2.055560908,199.882543757,199.882517759,66062,66059,911106,909646,197.826956851,3
11:0:141 11:0:41 10086 100 17,2.052499119,199.925190833,199.925164835,66334,66332,919800,918340,197.872665716,3
11:0:141 11:0:41 10085 100 17,2.052197519,199.924584435,199.924558437,66333,66331,914760,913308,197.872360918,3
11:0:141 11:0:41 10084 100 17,2.05188632,199.923668437,199.923642439,66333,66331,945000,943500,197.871756119,3
11:0:141 11:0:41 10082 100 17,2.051268322,199.787553635,199.787527637,47835,47801,775876,774376,197.736259315,3
11:0:141 11:0:41 10080 100 17,2.050727323,199.921210845,199.921184847,66330,66328,941003,939503,197.870457524,3
11:0:141 11:0:41 10079 100 17,2.050424124,199.920899646,199.920873648,66330,66328,918357,916897,197.870449524,3
11:0:141 11:0:41 10095 100 17,2.054397511,199.931202416,199.931176418,66336,66334,945000,943500,197.876778907,3
11:0:141 11:0:41 10078 100 17,2.050120925,199.919744249,199.919718251,66329,66327,919800,918340,197.869597326,3
11:0:141 11:0:41 10076 100 17,2.049796127,199.827458119,199.827432121,66260,66258,909820,908360,197.777635994,3
11:0:141 11:0:41 10074 100 17,2.049260929,199.917982454,199.917956456,66329,66327,940973,939473,197.868695527,3
11:0:141 11:0:41 10073 100 17,2.04894973,199.917360056,199.917334058,66328,66326,941386,939886,197.868384328,3
11:0:141 11:0:41 10072 100 17,2.048638531,42.611147885,42.938257069,2729,2770,168202,168202,40.889618538,3
11:0:141 11:0:41 10088 100 17,2.053113517,39.726884195,40.052502362,2356,2395,151008,151008,37.999388845,3
11:0:141 11:0:41 10071 100 17,2.048335332,199.914436463,199.914410465,66327,66325,919800,918340,197.866075133,3
11:0:141 11:0:41 10069 100 17,2.047720934,199.912347469,199.912321471,66326,66324,919800,918340,197.864600537,3
11:0:141 11:0:41 10066 100 17,2.046980137,199.883221555,199.883097957,66374,66373,369256,368680,197.83611782,3
11:0:141 11:0:41 10064 100 17,2.046656938,199.908736681,199.908710683,66324,66322,914760,913308,197.862053745,3
11:0:141 11:0:41 10094 100 17,2.054375912,199.828829314,199.828803316,66276,66277,937460,935960,197.774427404,3
11:0:141 11:0:41 10063 100 17,2.046345739,199.907501484,199.907475486,66324,66322,945000,943500,197.861129747,3
11:0:141 11:0:41 10062 100 17,2.04603454,199.904458294,199.904432296,66324,66322,945000,943500,197.858397756,3
11:0:141 11:0:41 10061 100 17,2.045723341,199.902688499,199.902662501,66323,66321,945000,943500,197.85693916,3
11:0:141 11:0:41 10060 100 17,2.045412142,199.901754902,199.901728904,66323,66321,942080,940580,197.856316762,3
11:0:141 11:0:41 10059 100 17,2.045108943,199.900821305,199.900795307,66322,66320,919800,918340,197.855686364,3
11:0:141 11:0:41 10024 100 17,2.041138377,4.234633597,4.299418562,44,56,3253,3253,2.258280185,1
11:0:141 11:0:41 10070 100 17,2.048024133,199.913592265,199.913566267,66327,66325,943540,942040,197.865542134,3
11:0:141 11:0:41 10022 100 17,2.041081579,7.639865742,7.640205341,242,251,8737,8737,5.599123762,1
11:0:141 11:0:41 10067 100 17,2.047106536,199.820947538,199.82092154,66216,66212,934660,933160,197.773815004,3
11:0:141 11:0:41 10021 100 17,2.04103638,6.660503166,6.660661964,171,184,8272,8272,4.619625584,1
11:0:141 11:0:41 10053 100 17,2.043459149,57.442545984,57.763656197,5185,5249,66038,66038,55.720197048,2
11:0:141 11:0:41 10019 100 17,2.040929582,7.155938682,7.156454878,199,208,8976,8976,5.115525296,1
11:0:141 11:0:41 10028 100 17,2.041380573,4.227987717,4.660975708,39,49,2376,2376,2.619595135,1
11:0:141 11:0:41 10023 100 17,2.041112978,8.564699393,8.564862392,276,284,7965,7965,6.523749414,1
11:0:141 11:0:41 10018 100 17,2.040876183,7.154528106,7.1550867,215,230,8819,8819,5.114210517,1
11:0:141 11:0:41 10016 100 17,2.040790585,11.707783546,11.708035545,620,634,8827,8827,9.66724496,1
11:0:141 11:0:41 10015 100 17,2.040724586,7.178078317,7.178529316,198,210,8955,8955,5.13780473,1
11:0:141 11:0:41 10035 100 17,2.041878966,4.230588466,4.276323453,102,125,3021,3021,2.234444487,1
11:0:141 11:0:41 10000 100 17,2.04,8.634804311,8.634923912,264,274,8383,8383,6.594923912,1
11:0:141 11:0:41 10005 100 17,2.040244396,6.496550515,6.497039107,199,212,8810,8810,4.456794711,1
11:0:141 11:0:41 10089 100 17,2.053415117,199.927656425,199.927630427,66334,66332,918380,916920,197.87421531,3
11:0:141 11:0:41 10068 100 17,2.047417735,199.787242436,199.787216438,62170,62157,861437,859977,197.739798703,3
11:0:141 11:0:41 10006 100 17,2.040307995,7.488393747,7.488628145,213,225,8800,8800,5.44832015,1
11:0:141 11:0:41 10017 100 17,2.040823584,4.226165753,4.294306433,38,47,2408,2408,2.253482849,1
11:0:141 11:0:41 10025 100 17,2.041202776,7.488504346,7.488742145,219,228,8727,8727,5.447539369,1
11:0:141 11:0:41 10010 100 17,2.040492791,4.231719646,4.279297021,45,57,2911,2911,2.23880423,1
11:0:141 11:0:41 10012 100 17,2.040560989,6.572126782,6.572348582,204,218,8816,8816,4.531787593,1
11:0:141 11:0:41 10098 100 17,2.055249709,199.820636339,199.820610341,58995,58964,786919,785419,197.765360632,3
11:0:141 11:0:41 10077 100 17,2.050099326,199.902999698,199.9029657,66366,66371,906213,904753,197.852866374,3
11:0:141 11:0:41 10004 100 17,2.040188397,7.154329109,7.154717909,204,219,8816,8816,5.114529512,1
11:0:141 11:0:41 10007 100 17,2.040371794,4.225316171,4.758581747,83,106,2539,2539,2.718209953,1
11:0:141 11:0:41 10045 100 17,2.042548356,189.451928978,189.746965512,59853,60059,66089,66089,187.704417156,2
11:0:141 11:0:41 10030 100 17,2.041481371,4.247988012,4.309772626,39,48,2478,2478,2.268291255,1
11:0:141 11:0:41 10020 100 17,2.041008181,4.284548354,4.755871791,56,69,982,982,2.71486361,1
11:0:141 11:0:41 10031 100 17,2.04154717,6.683090618,6.683597406,112,119,8291,8291,4.642050236,1
11:0:141 11:0:41 10027 100 17,2.041320374,6.594235136,6.594433734,212,223,8950,8950,4.55311336,1
11:0:141 11:0:41 10039 100 17,2.042133962,6.599036676,6.59958607,192,205,9030,9030,4.557452108,1
11:0:141 11:0:41 10009 100 17,2.040464792,4.225394569,4.639439991,43,54,1297,1297,2.598975199,1
11:0:141 11:0:41 10014 100 17,2.040666787,6.683925001,6.684358997,171,187,8757,8757,4.64369221,1
11:0:141 11:0:41 10055 100 17,2.043880147,199.926427629,199.926393631,62475,62464,755687,754227,197.882513484,3
11:0:141 11:0:41 10029 100 17,2.041431372,7.062008068,7.062369667,193,210,8782,8782,5.020938295,1
11:0:141 11:0:41 10065 100 17,2.046958538,172.509527081,172.803438214,43420,43582,711612,711612,170.756479676,3
11:0:141 11:0:41 10033 100 17,2.041700368,6.661569951,6.661987549,191,202,8956,8956,4.620287181,1
11:0:141 11:0:41 10013 100 17,2.040633988,4.223271415,4.755843192,39,49,1685,1685,2.715209204,1
11:0:141 11:0:41 10001 100 17,2.040031399,7.05608534,7.056933324,177,190,8309,8309,5.016901925,1
11:0:141 11:0:41 10032 100 17,2.041582369,6.356064353,7.088896245,110,118,8430,8430,5.047313876,1
11:0:141 11:0:41 10034 100 17,2.041759967,6.633904091,6.634197087,99,108,8203,8203,4.59243712,1
11:0:141 11:0:41 10037 100 17,2.041975764,4.223189617,4.693980343,32,37,3995,3995,2.652004579,1
11:0:141 11:0:41 10038 100 17,2.042090963,4.272933498,4.294192435,51,64,3338,3338,2.252101472,1
11:0:141 11:0:41 10040 100 17,2.042208961,4.27506687,4.323618271,56,70,3543,3543,2.28140931,1
11:0:141 11:0:41 10002 100 17,2.040083798,7.058375891,7.05873029,218,232,8891,8891,5.018646492,1
11:0:141 11:0:41 10047 100 17,2.042653954,25.921763684,26.26792258,993,1019,49142,49142,24.225268626,2
11:0:141 11:0:41 10041 100 17,2.04227976,6.638752211,6.639304603,87,95,8297,8297,4.597024843,1
11:0:141 11:0:41 10075 100 17,2.049572128,199.882997556,199.882971558,64940,64935,665912,664848,197.83339943,3
11:0:141 11:0:41 10043 100 17,2.042445758,4.242128692,4.301637337,51,64,3364,3364,2.259191579,1
11:0:141 11:0:41 10044 100 17,2.042477157,6.661119954,6.661524553,245,259,8727,8727,4.619047396,1
11:0:141 11:0:41 10008 100 17,2.040404593,6.496717713,6.497077506,214,225,8724,8724,4.456672913,1
11:0:141 11:0:41 10049 100 17,2.042955952,33.73094136,34.071484918,1712,1746,65790,65790,32.028528966,2
11:0:141 11:0:41 10090 100 17,2.053718316,199.928262823,199.928236825,66334,66332,919800,918340,197.874518509,3
11:0:141 11:0:41 10026 100 17,2.041271575,8.635913298,8.636212698,347,357,8660,8660,6.594941123,1
11:0:141 11:0:41 10046 100 17,2.042577755,61.869712947,62.189633,6045,6115,65892,65892,60.147055245,2
11:0:141 11:0:41 10036 100 17,2.041908565,7.156009281,7.156544477,196,206,8854,8854,5.114635912,1
11:0:141 11:0:41 10048 100 17,2.042916953,34.646967134,34.981330501,1791,1824,65702,65702,32.938413548,2
11:0:141 11:0:41 10003 100 17,2.040139598,7.059112081,7.059521681,394,412,8917,8917,5.019382083,1
11:0:141 11:0:41 10050 100 17,2.043180951,187.815787985,188.112316314,58829,59036,66045,66045,186.069135363,2
11:0:141 11:0:41 10081 100 17,2.051038522,199.929416621,199.929390623,66340,66338,689683,688590,197.878352101,3
11:0:141 11:0:41 10051 100 17,2.04320875,55.479050231,55.803901435,4831,4891,66377,66377,53.760692685,2
11:0:141 11:0:41 10052 100 17,2.043416749,37.350473274,37.678744642,2117,2158,65764,65764,35.635327893,2
11:0:141 11:0:41 10097 100 17,2.055019909,199.788171633,199.788090235,66056,66054,702799,701706,197.733070326,3
11:0:141 11:0:41 10042 100 17,2.042390759,6.356163752,7.089011443,161,176,8326,8326,5.046620684,1
11:0:141 11:0:41 10011 100 17,2.04051439,7.057957298,7.058210696,238,252,8734,8734,5.017696306,1
11:0:141 11:0:41 10054 100 17,2.043673148,59.044089642,59.363229267,5559,5621,66072,66072,57.319556119,2
11:0:141 11:0:41 10056 100 17,2.044183346,199.89562852,199.895602522,66314,66312,921768,920268,197.851419176,3
11:0:141 11:0:41 10083 100 17,2.051579521,199.787864834,199.787549236,65160,65156,800296,798818,197.735969715,3
11:0:141 11:0:41 10057 100 17,2.044494545,199.898044514,199.898018516,66320,66318,919800,918340,197.853523971,3
11:0:141 11:0:41 10058 100 17,2.044797744,199.899592509,199.899566511,66321,66319,945000,943500,197.854768767,3
11:0:151 11:0:41 10099 100 17,2.055403313,199.937458,199.937432002,66341,66339,945000,943500,197.882028689,3
11:0:151 11:0:41 10097 100 17,2.054783314,199.93305361,199.933027612,66337,66335,945000,943500,197.878244298,3
11:0:151 11:0:41 10094 100 17,2.053939116,199.930580018,199.93055402,66467,66465,712636,711543,197.876614904,3
11:0:151 11:0:41 10093 100 17,2.053635917,199.927959624,199.927933626,66334,66332,919800,918340,197.874297709,3
11:0:151 11:0:41 10091 100 17,2.053013519,199.925805231,199.925779233,66334,66332,945000,943500,197.872765714,3
11:0:151 11:0:41 10090 100 17,2.05270232,173.950366225,174.241236961,48098,48269,795176,795176,172.188534641,3
11:0:151 11:0:41 10089 100 17,2.05252612,199.924282835,199.924256837,66333,66331,891525,890065,197.871730717,3
11:0:151 11:0:41 10086 100 17,2.051608523,199.922447641,199.922413643,66332,66330,912555,911095,197.87080512,3
11:0:151 11:0:41 10084 100 17,2.051170925,199.826108522,199.825905724,66305,66304,367610,367034,197.774734799,3
11:0:151 11:0:41 10083 100 17,2.050859726,199.920366647,199.920340649,66329,66327,933626,932126,197.869480923,3
11:0:151 11:0:41 10082 100 17,2.050556527,199.919129851,199.919103853,66329,66327,916939,915479,197.868547326,3
11:0:151 11:0:41 10087 100 17,2.051911722,199.923054039,199.923028041,66333,66331,945000,943500,197.871116319,3
11:0:151 11:0:41 10080 100 17,2.049934129,199.917671255,199.917645257,66329,66326,945000,943500,197.867711128,3
11:0:151 11:0:41 10078 100 17,2.049311731,199.914747662,199.914721664,66327,66325,943980,942480,197.865409933,3
11:0:151 11:0:41 10077 100 17,2.049081931,199.915903059,199.915877061,66381,66379,698427,697334,197.86679513,3
11:0:151 11:0:41 10076 100 17,2.048770732,199.912969867,199.912943869,66326,66324,945000,943500,197.864173137,3
11:0:151 11:0:41 10075 100 17,2.048459533,199.911733071,199.911707073,66325,66323,945000,943500,197.86324754,3
11:0:151 11:0:41 10074 100 17,2.048440334,92.163625581,92.470159698,13541,13620,379564,379564,90.421719364,3
11:0:151 11:0:41 10071 100 17,2.047588136,199.908435081,199.908409083,66324,66322,945000,943500,197.860820947,3
11:0:151 11:0:41 10067 100 17,2.04635134,199.825575523,199.825549525,66259,66257,918340,916880,197.779198185,3
11:0:151 11:0:41 10065 100 17,2.045810341,199.901132504,199.901106506,66323,66321,936280,934780,197.855296165,3
11:0:151 11:0:41 10081 100 17,2.050245328,199.918293653,199.918267655,66329,66327,945000,943500,197.868022327,3
11:0:151 11:0:41 10069 100 17,2.046965738,199.903606096,199.903580098,66324,66322,945000,943500,197.85661436,3
11:0:151 11:0:41 10061 100 17,2.045155145,199.826843721,199.826817723,54334,54301,791772,790272,197.781662578,3
11:0:151 11:0:41 10059 100 17,2.044543146,199.894465123,199.894439125,66314,66312,916947,915487,197.849895979,3
11:0:151 11:0:41 10027 100 17,2.041432375,7.223855313,7.223942312,219,233,8860,8860,5.182509937,1
11:0:151 11:0:41 10044 100 17,2.042331559,7.192740347,7.192809746,192,205,8699,8699,5.150478187,1
11:0:151 11:0:41 10096 100 17,2.054472115,199.930891217,199.930865219,66335,66333,916208,914708,197.876393104,3
11:0:151 11:0:41 10025 100 17,2.041297777,4.226913536,4.298291573,41,51,2850,2850,2.256993796,1
11:0:151 11:0:41 10072 100 17,2.047899335,199.825878722,199.825779325,66286,66283,701706,700613,197.77787999,3
11:0:151 11:0:41 10041 100 17,2.042232162,6.689957936,6.690383732,94,101,8249,8249,4.64815157,1
11:0:151 11:0:41 10088 100 17,2.052222921,199.923365238,199.92333124,66333,66331,915063,913603,197.871108319,3
11:0:151 11:0:41 10022 100 17,2.04113678,4.232004041,4.23215404,49,60,3345,3345,2.19101726,1
11:0:151 11:0:41 10010 100 17,2.040425991,7.056235532,7.057208918,186,199,8422,8422,5.016782927,1
11:0:151 11:0:41 10060 100 17,2.044846345,199.896248519,199.896222521,66318,66316,937440,935952,197.851376176,3
11:0:151 11:0:41 10026 100 17,2.041364576,7.057678905,7.057798103,225,240,8694,8694,5.016433527,1
11:0:151 11:0:41 10036 100 17,2.041965767,7.055969538,7.056721328,199,208,8760,8760,5.014755561,1
11:0:151 11:0:41 10020 100 17,2.040991382,7.09615219,7.096539791,113,122,8651,8651,5.055548409,1
11:0:151 11:0:41 10048 100 17,2.042679356,60.898954424,61.21774588,5836,5906,65847,65847,59.175066524,2
11:0:151 11:0:41 10014 100 17,2.040668988,4.225908559,4.29217126,47,59,3395,3395,2.251502272,1
11:0:151 11:0:41 10068 100 17,2.046654539,199.9023773,199.902351302,66323,66321,945000,943500,197.855696763,3
11:0:151 11:0:41 10054 100 17,2.04357795,64.69334068,65.006081752,6589,6663,65657,65657,62.962503802,2
11:0:151 11:0:41 10015 100 17,2.040727187,10.744211996,10.744516996,529,540,8608,8608,8.703789809,1
11:0:151 11:0:41 10098 100 17,2.055094513,199.934293608,199.93426761,66338,66336,937440,935952,197.879173097,3
11:0:151 11:0:41 10066 100 17,2.04612154,199.903917295,199.903809898,66414,66412,704985,703892,197.857688358,3
11:0:151 11:0:41 10006 100 17,2.040245595,6.467195738,6.467439938,185,197,8690,8690,4.427194343,1
11:0:151 11:0:41 10000 100 17,2.04,6.649936901,6.6502075,303,316,8213,8213,4.6102075,1
11:0:151 11:0:41 10049 100 17,2.042894755,28.235878146,28.579172454,1176,1202,53473,53473,26.536277699,2
11:0:151 11:0:41 10002 100 17,2.040103398,7.140947397,7.141337387,218,228,8730,8730,5.101233989,1
11:0:151 11:0:41 10032 100 17,2.04171197,7.055737341,7.056541131,103,113,8317,8317,5.014829161,1
11:0:151 11:0:41 10070 100 17,2.047276937,199.907190285,199.907164287,66324,66322,945000,943500,197.85988735,3
11:0:151 11:0:41 10024 100 17,2.041231178,6.61527467,6.61561247,179,193,8664,8664,4.574381292,1
11:0:151 11:0:41 10046 100 17,2.042411957,64.013418519,64.322929788,6412,6482,65613,65613,62.280517831,2
11:0:151 11:0:41 10016 100 17,2.040749786,4.229500887,4.245032253,52,65,3145,3145,2.204282467,1
11:0:151 11:0:41 10003 100 17,2.040134797,7.172848563,7.173277154,435,456,8686,8686,5.133142357,1
11:0:151 11:0:41 10053 100 17,2.043370751,33.73353155,34.074063109,1711,1745,65685,65685,32.030692358,2
11:0:151 11:0:41 10004 100 17,2.040174997,4.224774586,4.656560949,39,49,1509,1509,2.616385952,1
11:0:151 11:0:41 10051 100 17,2.043319953,53.55763661,53.875898599,4559,4626,65558,65558,51.832578646,2
11:0:151 11:0:41 10023 100 17,2.041184579,6.613940082,6.614333081,235,246,8839,8839,4.573148502,1
11:0:151 11:0:41 10017 100 17,2.040813585,7.92842722,7.928764018,262,272,8847,8847,5.887950433,1
11:0:151 11:0:41 10007 100 17,2.040276994,7.075401172,7.07550437,239,253,8879,8879,5.035227376,1
11:0:151 11:0:41 10038 100 17,2.042097765,4.224202598,4.696564116,43,54,1373,1373,2.654466351,1
11:0:151 11:0:41 10028 100 17,2.041486174,5.717644917,6.590576577,106,117,8422,8422,4.549090403,1
11:0:151 11:0:41 10034 100 17,2.041876169,6.46683054,6.467422339,184,197,8904,8904,4.42554617,1
11:0:151 11:0:41 10005 100 17,2.040216996,4.224844383,4.558695278,39,49,1198,1198,2.518478282,1
11:0:151 11:0:41 10013 100 17,2.040646989,4.224157199,4.684695047,43,54,1235,1235,2.644048058,1
11:0:151 11:0:41 10033 100 17,2.04182597,7.141212793,7.141640582,211,225,8757,8757,5.099814612,1
11:0:151 11:0:41 10079 100 17,2.04962293,199.916747257,199.916721259,66327,66325,937829,936329,197.867098329,3
11:0:151 11:0:41 10012 100 17,2.04060319,4.250018592,4.769014404,175,198,5693,5693,2.728411214,1
11:0:151 11:0:41 10019 100 17,2.040889983,7.055289546,7.055999339,135,144,8502,8502,5.015109356,1
11:0:151 11:0:41 10018 100 17,2.040853184,7.141109795,7.141471384,227,250,8816,8816,5.1006182,1
11:0:151 11:0:41 10058 100 17,2.044243946,199.826234921,199.826204924,66157,66154,898778,897338,197.781960978,3
11:0:151 11:0:41 10062 100 17,2.045466344,199.826534121,199.826506524,62066,62059,833772,832320,197.78104018,3
11:0:151 11:0:41 10008 100 17,2.040334193,7.141032996,7.141447785,201,213,8735,8735,5.101113592,1
11:0:151 11:0:41 10001 100 17,2.040068399,7.0950894,7.095436801,218,235,8247,8247,5.055368402,1
11:0:151 11:0:41 10052 100 17,2.043341952,4.272631306,4.769589999,92,118,2845,2845,2.726248047,2
11:0:151 11:0:41 10095 100 17,2.054168916,199.915058861,199.915024863,65921,65918,911106,909646,197.860855947,3
11:0:151 11:0:41 10092 100 17,2.053324718,199.927042027,199.927016029,66334,66332,945000,943500,197.873691311,3
11:0:151 11:0:41 10011 100 17,2.04048939,4.244885456,4.298230774,32,39,3143,3143,2.257741384,1
11:0:151 11:0:41 10030 100 17,2.041614572,4.231386651,4.275685662,92,115,2694,2694,2.23407109,1
11:0:151 11:0:41 10085 100 17,2.051297324,199.922136442,199.922110444,66331,66329,945000,943500,197.87081312,3
11:0:151 11:0:41 10021 100 17,2.041070181,7.139704011,7.140165807,206,219,8856,8856,5.099095626,1
11:0:151 11:0:41 10031 100 17,2.041647971,7.141133394,7.141550783,281,297,8750,8750,5.099902812,1
11:0:151 11:0:41 10035 100 17,2.041934368,7.096264189,7.09656419,255,265,8690,8690,5.054629822,1
11:0:151 11:0:41 10037 100 17,2.042049366,6.544465102,6.545519489,279,301,8794,8794,4.503470123,1
11:0:151 11:0:41 10029 100 17,2.041548373,4.233830412,4.272453912,51,65,3123,3123,2.230905539,1
11:0:151 11:0:41 10056 100 17,2.043621548,199.891983531,199.891957533,66310,66308,945000,943500,197.848335985,3
11:0:151 11:0:41 10039 100 17,2.042121964,4.273005896,4.287660915,48,60,3401,3401,2.245538951,1
11:0:151 11:0:41 10009 100 17,2.040390792,6.369400022,7.095614798,112,120,8442,8442,5.055224006,1
11:0:151 11:0:41 10055 100 17,2.043599949,199.891370732,199.891344734,66352,66353,944744,943244,197.847744785,3
11:0:151 11:0:41 10040 100 17,2.042175963,4.249859795,4.304695906,51,64,3697,3697,2.262519943,1
11:0:151 11:0:41 10045 100 17,2.042389958,5.415161279,5.417408651,84,97,5390,5390,3.375018693,2
11:0:151 11:0:41 10064 100 17,2.045791142,199.95040416,199.950378162,66353,66351,943716,942216,197.90458702,3
11:0:151 11:0:41 10063 100 17,2.045487943,199.900518106,199.900492108,66322,66320,919800,918340,197.855004165,3
11:0:151 11:0:41 10043 100 17,2.04228476,4.229162094,4.768446211,39,49,1912,1912,2.726161451,1
11:0:151 11:0:41 10042 100 17,2.042263161,13.145396982,13.145735181,813,825,8703,8703,11.10347202,1
11:0:151 11:0:41 10047 100 17,2.042657357,59.338982133,59.657034962,5577,5637,65686,65686,57.614377605,2
11:0:151 11:0:41 10073 100 17,2.048129135,199.911110673,199.911084675,66325,66323,939465,937965,197.86295554,3
11:0:151 11:0:41 10050 100 17,2.043112554,51.284781636,51.602624622,4079,4140,66208,66208,49.559512068,2
11:0:151 11:0:41 10057 100 17,2.043932747,199.893228327,199.893202329,66315,66314,935054,933554,197.849269582,3
11:0:161 11:0:41 10099 100 17,2.057408912,199.905024292,199.904998294,66160,66158,791282,790024,197.847589382,3
11:0:161 11:0:41 10097 100 17,2.056796113,199.954966746,199.954940748,66353,66351,945000,943500,197.898144635,3
11:0:161 11:0:41 10094 100 17,2.055866916,199.906261088,199.90623069,65989,65987,868064,866586,197.850363774,3
11:0:161 11:0:41 10090 100 17,2.054707919,199.947322169,199.947296171,66348,66346,922441,920941,197.892588252,3
11:0:161 11:0:41 10088 100 17,2.054180721,199.90564669,199.905612692,65956,65953,915420,913960,197.851431971,3
11:0:161 11:0:41 10087 100 17,2.053869522,199.94077939,199.940753392,66343,66341,945000,943500,197.88688387,3
11:0:161 11:0:41 10084 100 17,2.052943925,199.935878603,199.935852605,66339,66337,919800,918340,197.88290868,3
11:0:161 11:0:41 10082 100 17,2.052321527,199.932439212,199.932413214,66337,66335,945000,943500,197.880091687,3
11:0:161 11:0:41 10080 100 17,2.051699129,199.930039019,199.930013021,66334,66332,945000,943500,197.878313892,3
11:0:161 11:0:41 10075 100 17,2.050168733,199.924887634,199.924861636,66334,66332,918357,916897,197.874692903,3
11:0:161 11:0:41 10074 100 17,2.049857534,199.923979636,199.923953638,66333,66331,945000,943500,197.874096104,3
11:0:161 11:0:41 10098 100 17,2.057107312,199.956653543,199.956627545,66354,66352,914760,913308,197.899520233,3
11:0:161 11:0:41 10073 100 17,2.049633535,40.038989408,40.364446174,2413,2452,114912,114912,38.314812639,3
11:0:161 11:0:41 10071 100 17,2.049019137,199.92274284,199.922716842,66333,66331,919800,918340,197.873697705,3
11:0:161 11:0:41 10070 100 17,2.048715938,199.921833243,199.921799245,66331,66329,919800,918340,197.873083307,3
11:0:161 11:0:41 10069 100 17,2.048404739,199.921522044,199.921496046,66330,66328,945000,943500,197.873091307,3
11:0:161 11:0:41 10068 100 17,2.04809354,199.920055448,199.92002945,66329,66327,945000,943500,197.87193591,3
11:0:161 11:0:41 10065 100 17,2.047251741,199.920596447,199.920570449,66431,66429,707171,706078,197.873318708,3
11:0:161 11:0:41 10064 100 17,2.046940542,199.915673259,199.915647261,66327,66325,945000,943500,197.868706719,3
11:0:161 11:0:41 10063 100 17,2.046629343,199.913903464,199.913877466,66327,66325,945000,943500,197.867248123,3
11:0:161 11:0:41 10062 100 17,2.046318144,199.913281066,199.913255068,66327,66325,945000,943500,197.866936924,3
