,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
43,11:0:11 11:0:41 10073 100 17,2.008129135,28.689115995,28.70934214,11512,11538,1048659,1048659,26.701213005,3,0,2.008129135,29.037285199,29.055965953,11879,11906,1048659,1048659,27.047836818,3,0,0.3466238130000008,1.2981575516254371
44,11:0:11 11:0:41 10015 100 17,2.000727187,5.936743851,5.978047308,311,313,8207,8207,3.977320121,1,0,2.000727187,5.926079623,5.926298222,311,312,8207,8207,3.925571035,1,0,-0.051749086000000055,-1.301104372433291
45,11:0:11 11:0:41 10014 100 17,2.000668988,3.931218,3.97635659,127,127,8451,8451,1.975687602,1,0,2.000668988,3.931218,3.97635659,127,127,8451,8451,1.975687602,1,0,0.0,0.0
46,11:0:11 11:0:41 10053 100 17,2.003370751,6.032594123,6.075081582,417,421,65685,65685,4.071710831,2,0,2.003370751,6.356951339,6.398931803,432,436,65685,65685,4.395561052,2,0,0.3238502209999998,7.953664551381297
47,11:0:11 11:0:41 10059 100 17,2.004543146,29.21240021,29.217761599,12247,12273,1049807,1049807,27.213218453,3,0,2.004543146,29.499825264,29.504684256,12598,12625,1049807,1049807,27.50014111,3,0,0.28692265700000164,1.0543503242571117
48,11:0:11 11:0:41 10013 100 17,2.000646989,6.827075463,6.866451131,410,413,8268,8268,4.865804142,1,0,2.000646989,6.814550381,6.814858182,410,411,8268,8268,4.814211193,1,0,-0.05159294899999978,-1.060317010186798
49,11:0:11 11:0:41 10048 100 17,2.002679356,9.91791451,9.955771594,1264,1271,65847,65847,7.953092238,2,0,2.002679356,10.433600304,10.470805393,1327,1335,65847,65847,8.468126037,2,0,0.5150337989999993,6.475893697537667
50,11:0:11 11:0:41 10020 100 17,2.000991382,3.167841577,3.21531513,70,71,8651,8651,1.214323748,1,0,2.000991382,3.167841577,3.21531513,70,71,8651,8651,1.214323748,1,0,0.0,0.0
51,11:0:11 11:0:41 10025 100 17,2.001297777,4.095566286,4.140713094,135,135,8232,8232,2.139415317,1,0,2.001297777,4.1072177,4.1075263,135,135,8232,8232,2.106228523,1,0,-0.03318679400000013,-1.551208581909958
52,11:0:11 11:0:41 10003 100 17,2.000134797,5.767261224,5.809420084,345,348,8227,8227,3.809285287,1,0,2.000134797,4.748391565,4.748642965,328,330,8227,8227,2.748508168,1,0,-1.060777119,-27.84714294358914
