,flow id:,first send:_no_sp,last send:_no_sp,last arrive:_no_sp,send num:_no_sp,receive num:_no_sp,send size:_no_sp,receive size:_no_sp,FCT:_no_sp,origin_pg:_no_sp,transfer delay:_no_sp,first send:_sp,last send:_sp,last arrive:_sp,send num:_sp,receive num:_sp,send size:_sp,receive size:_sp,FCT:_sp,origin_pg:_sp,transfer delay:_sp,FCT Change,FCT % Change
30,11:0:11 11:0:41 10197 100 17,7.000001886,2126.461612685,2126.461652299,313485247,313486332,142386733,142386733,2119.461650413,3,0,7.000001886,1076.296598973,1076.297763764,45253407,45254242,43937071,43937071,1069.297761878,3,0,-1050.1638885349998,-49.54861477820861
31,11:0:11 11:0:41 10151 100 17,7.000000563,132.724945818,132.725333988,136820,136820,264822,264822,125.725333425,2,0,7.000000563,133.631868886,133.632380681,138453,138454,264822,264822,126.632380118,2,0,0.9070466929999981,0.7214510141196693
32,11:0:11 11:0:41 10150 100 17,7.000000548,2415.743710842,2415.743738651,505067,505067,47957,47957,2408.743738103,2,0,7.000000548,1076.185293775,1076.185596251,130747,130747,22812,22812,1069.185595703,2,0,-1339.5581424,-55.61231446957349
33,11:0:11 11:0:41 10148 100 17,7.000000518,144.977081346,144.977483941,298748,298748,402194,402194,137.977483423,2,0,7.000000518,146.109790065,146.11010666,301918,301920,402194,402194,139.110106142,2,0,1.132622719000011,0.8208750376521289
34,11:0:11 11:0:41 10147 100 17,7.000000504,185.336101553,185.336416226,894037,894040,916347,916347,178.336415722,2,0,7.000000504,185.175554552,185.175926438,892566,892567,916347,916347,178.175925934,2,0,-0.16048978800000668,-0.08999271817270704
35,11:0:11 11:0:41 10143 100 17,7.00000046,130.752291423,130.752599599,2240,2240,2293,2293,123.752599139,1,0,7.00000046,130.720478613,130.720791686,2239,2239,2293,2293,123.720791226,1,0,-0.031807912999994414,-0.02570282420029618
36,11:0:11 11:0:41 10149 100 17,7.000000534,136.432403098,136.432728263,187579,187580,298243,298243,129.432727729,2,0,7.000000534,183.810157839,183.810410435,280768,280845,298243,298243,176.810409901,2,0,47.37768217200002,36.60409774504415
37,11:0:11 11:0:41 10141 100 17,7.000000441,126.679273019,126.679322962,2127,2127,2221,2221,119.679322521,1,0,7.000000441,126.642479913,126.642720945,2126,2126,2221,2221,119.642720504,1,0,-0.03660201700000698,-0.030583409254831356
38,11:0:11 11:0:41 10140 100 17,7.000000432,130.031303931,130.031531526,2259,2259,2289,2289,123.031531094,1,0,7.000000432,130.023397908,130.023699928,2259,2259,2289,2289,123.023699496,1,0,-0.007831597999995665,-0.0063655210419287355
39,11:0:11 11:0:41 10136 100 17,7.000000392,130.085971275,130.086212071,2259,2259,2291,2291,123.086211679,1,0,7.000000392,130.079382757,130.079623553,2259,2259,2291,2291,123.079623161,1,0,-0.006588518000000931,-0.005352766902261411
40,11:0:11 11:0:41 10135 100 17,7.000000382,102.684415148,102.684734021,2441,2441,4102,4102,95.684733639,1,0,7.000000382,102.700345475,102.70066447,2441,2441,4102,4102,95.700664088,1,0,0.015930448999995406,0.016648893082670754
41,11:0:11 11:0:41 10182 100 17,7.000001462,522.804090513,522.821634755,2075633,2075863,8518069,8518069,515.821633293,3,0,7.000001462,609.200725626,609.216043095,2462822,2463153,8518069,8518069,602.216041633,3,0,86.39440834000004,16.74889201301214
42,11:0:11 11:0:41 10134 100 17,7.000000371,125.026631855,125.02688385,3148,3148,4929,4929,118.026883479,1,0,7.000000371,125.059109108,125.059250425,3156,3156,4929,4929,118.059250054,1,0,0.03236657499999751,0.02742305316038981
43,11:0:11 11:0:41 10157 100 17,7.000000792,865.668487724,865.674717717,20719420,20720224,36828054,36828054,858.674716925,3,0,7.000000792,929.041945942,929.047244614,24274037,24274903,36828054,36828054,922.047243822,3,0,63.37252689700006,7.380271673066538
44,11:0:11 11:0:41 10131 100 17,7.000000343,130.276458706,130.276776501,2240,2240,2307,2307,123.276776158,1,0,7.000000343,130.270298476,130.27053913,2238,2239,2307,2307,123.270538787,1,0,-0.006237370999997438,-0.005059648049202061
45,11:0:11 11:0:41 10130 100 17,7.000000333,93.994728989,93.994766062,1643,1643,3680,3680,86.994765729,1,0,7.000000333,93.977755926,93.977806399,1643,1643,3680,3680,86.977806066,1,0,-0.016959662999994407,-0.01949503841739854
46,11:0:11 11:0:41 10127 100 17,7.000000289,126.992154249,126.992485244,1486,1486,3216,3216,119.992484955,1,0,7.000000289,127.001343776,127.001670771,1489,1489,3216,3216,120.001670482,1,0,0.009185526999999638,0.007655085235916587
47,11:0:11 11:0:41 10055 100 17,2.000000644,260.372996086,260.415464224,417858,418018,4746948,4746948,258.41546358,3,0,2.000000644,334.013231129,334.090860448,580160,580414,4746948,4746948,332.090859804,3,0,73.675396224,28.510444074563534
48,11:0:11 11:0:41 10056 100 17,2.000000766,297.251156881,297.290932761,791284,791529,6966217,6966217,295.290931995,3,0,2.000000766,403.044624129,403.130199738,1099496,1099850,6966217,6966217,401.130198972,3,0,105.83926697700002,35.84236951061949
49,11:0:11 11:0:41 10051 100 17,2.000000575,140.45015109,140.450497954,32255,32255,47544,47544,138.450497379,2,0,2.000000575,140.972203334,140.972282117,32477,32478,47544,47544,138.972281542,2,0,0.5217841629999782,0.37687417010256385
50,11:0:11 11:0:41 10105 100 17,7.000000052,126.487851174,126.487879552,2109,2109,2243,2243,119.4878795,1,0,7.000000052,126.527072384,126.527389768,2117,2118,2243,2243,119.527389716,1,0,0.03951021599999649,0.033066296067289815
51,11:0:11 11:0:41 10050 100 17,2.00000055,158.034239456,158.034511386,308872,308873,796274,796274,156.034510836,2,0,2.00000055,159.919053081,159.919448258,314758,314759,796274,796274,157.919447708,2,0,1.8849368719999973,1.2080256232425142
52,11:0:11 11:0:41 10191 100 17,7.000001659,672.175033352,672.187693294,9939849,9940496,19961585,19961585,665.187691635,3,0,7.000001659,540.386390418,540.406875027,6676540,6677021,19961585,19961585,533.406873368,3,0,-131.78081826699997,-19.81107286322285
53,11:0:11 11:0:41 10094 100 17,2.000001465,4063.62838813,4063.62841694,32757800,32757905,1249560,1249560,4061.628415475,3,0,2.000001465,1076.018085857,1076.018264453,2222069,2222069,323856,323856,1074.018262988,3,0,-2987.610152487,-73.55695417887223
54,11:0:11 11:0:41 10047 100 17,2.000000489,150.392022497,150.392089692,258152,258153,726717,726717,148.392089203,2,0,2.000000489,152.400119965,152.40035376,263969,263971,726717,726717,150.400353271,2,0,2.0082640679999884,1.3533498172215153
55,11:0:11 11:0:41 10045 100 17,2.000000469,144.459301442,144.459633237,292764,292765,401905,401905,142.459632768,2,0,2.000000469,146.280582571,146.280704566,299160,299162,401905,401905,144.280704097,2,0,1.8210713290000058,1.278306909554988
56,11:0:11 11:0:41 10007 100 17,2.000000078,104.330497204,104.330544184,1356,1356,2874,2874,102.330544106,1,0,2.000000078,104.34273576,104.342781155,1356,1356,2874,2874,102.342781077,1,0,0.012236970999992991,0.01195827805558936
57,11:0:11 11:0:41 10178 100 17,7.000001411,2437.695364819,2437.695392828,801411080,801412307,460323444,460323444,2430.695391417,3,0,7.000001411,1076.307640136,1076.308691131,50919997,50920947,68523828,68523828,1069.30868972,3,0,-1361.3867016969998,-56.00811629890674
58,11:0:11 11:0:41 10041 100 17,2.000000428,127.098038381,127.098090976,3791,3791,5580,5580,125.098090548,1,0,2.000000428,127.051838035,127.05188323,3787,3787,5580,5580,125.051882802,1,0,-0.04620774600000743,-0.03693721126964569
59,11:0:11 11:0:41 10040 100 17,2.000000419,125.359787213,125.360105197,2086,2086,2287,2287,123.360104778,1,0,2.000000419,125.429626352,125.429867141,2085,2085,2287,2287,123.429866722,1,0,0.06976194400000679,0.05655146299166253
60,11:0:11 11:0:41 10062 100 17,2.00000082,1221.277638786,1221.279798577,103531352,103532505,108307685,108307685,1219.279797757,3,0,2.00000082,1076.290526791,1076.29290778,57235447,57236511,65284917,65284917,1074.29290696,3,0,-144.98689079700011,-11.891191100165813
61,11:0:11 11:0:41 10080 100 17,2.00000121,588.843998545,588.859360889,3754869,3755237,14993812,14993812,586.859359679,3,0,2.00000121,677.532253387,677.545253744,4379326,4379783,14993812,14993812,675.545252534,3,0,88.68589285500002,15.111949974438405
62,11:0:11 11:0:41 10035 100 17,2.000000365,124.038750345,124.03906354,2083,2083,2290,2290,122.039063175,1,0,2.000000365,124.084943536,124.084992131,2083,2083,2290,2290,122.084991766,1,0,0.045928591000006236,0.037634335929100135
63,11:0:11 11:0:41 10019 100 17,2.000000197,117.529523099,117.529841574,1838,1838,2153,2153,115.529841377,1,0,2.000000197,117.575953314,117.575996309,1838,1838,2153,2153,115.575996112,1,0,0.04615473500000178,0.0399504876401487
64,11:0:11 11:0:41 10081 100 17,2.000001219,822.474828403,822.484032765,18544355,18545109,50210772,50210772,820.484031546,3,0,2.000001219,889.841258855,889.847527518,21724448,21725264,50210772,50210772,887.847526299,3,0,67.36349475300005,8.21021399113279
65,11:0:11 11:0:41 10052 100 17,2.000000589,129.4949255,129.495176374,148145,148145,315980,315980,127.495175785,2,0,2.000000589,131.960383266,131.960729716,151686,151686,315980,315980,129.960729127,2,0,2.465553342000007,1.9338404977438235
66,11:0:11 11:0:41 10133 100 17,7.000000362,153.774065054,153.774120249,4199,4199,3698,3698,146.774119887,1,0,7.000000362,153.761861785,153.76190418,4199,4199,3698,3698,146.761903818,1,0,-0.012216069000004381,-0.00832304019905513
67,11:0:11 11:0:41 10033 100 17,2.000000341,122.986884334,122.987214931,1461,1461,3355,3355,120.98721459,1,0,2.000000341,122.970189672,122.970443469,1461,1461,3355,3355,120.970443128,1,0,-0.01677146199999413,-0.01386217713733559
68,11:0:11 11:0:41 10196 100 17,7.000001877,362.221981116,362.253073331,1546302,1546613,8080544,8080544,355.253071454,3,0,7.000001877,490.125752451,490.155432464,2048962,2049411,8080544,8080544,483.155430587,3,0,127.902359133,36.00316771633077
69,11:0:11 11:0:41 10032 100 17,2.000000331,125.552251283,125.552569144,2089,2089,2291,2291,123.552568813,1,0,2.000000331,125.549163807,125.549507056,2088,2088,2291,2291,123.549506725,1,0,-0.0030620879999929684,-0.0024783685433748593
70,11:0:11 11:0:41 10030 100 17,2.000000301,126.836254694,126.836585291,1775,1775,3901,3901,124.83658499,1,0,2.000000301,126.824742534,126.825073239,1775,1775,3901,3901,124.825072938,1,0,-0.011512052000000494,-0.009221697310065526
71,11:0:11 11:0:41 10038 100 17,2.000000395,97.562393082,97.562705277,2333,2333,3952,3952,95.562704882,1,0,2.000000395,97.576447495,97.576488691,2333,2333,3952,3952,95.576488296,1,0,0.01378341399998817,0.014423423883833981
72,11:0:11 11:0:41 10079 100 17,2.000001195,480.629851078,480.649167408,3702350,3702827,8662542,8662542,478.649166213,3,0,2.000001195,311.469551986,311.526216793,2186545,2186794,8662542,8662542,309.526215598,3,0,-169.12295061499998,-35.3333845649571
